Country,Price,Size,Status,Marketplace,Reference,Moy_prix_by_size,Address
Les Berges du Lac,810000.0,148.0,V,Jumia TN,L-TN-00124230,5472.972972972973,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,413000.0,153.0,V,Jumia TN,L-TN-00161425,2699.346405228758,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,1800.0,400.0,L,Tunisie-annonce TN,2787527,4.5,"Tunisie,Tunis,La Marsa,Cite Du Stade"
Banlieue Nord,3000.0,400.0,L,Tunisie-annonce TN,2809010,7.5,"Tunisie,Tunis,La Marsa,Sidi Daoud"
Sousse,1700.0,40.0,L,Tunisie-annonce TN,2549656,42.5,"Tunisie,Sousse,Sousse Jaouhara,Khezama Ouest"
Ben arous,150000.0,117.0,V,Jumia TN,L-TN-00126303,1282.051282051282,"Rades, Rades, Ben Arous - Tunis Sud"
Banlieue Nord,950.0,80.0,L,Tunisie-annonce TN,2804147,11.875,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage"
Banlieue Nord,3000.0,200.0,L,Tunisie-annonce TN,2794597,15.0,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Banlieue Nord,2000.0,130.0,L,Tunisie-annonce TN,2809973,15.384615384615385,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Banlieue Nord,240000.0,85.0,V,Jumia TN,L-TN-00146320,2823.529411764706,"Ain Zaghouan Nord, Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Ariana,260000.0,122.0,V,Jumia TN,L-TN-00145914,2131.1475409836066,"La Soukra, La Soukra, Ariana"
Banlieue Nord,1050000.0,400.0,V,Jumia TN,L-TN-00148780,2625.0,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,3800.0,400.0,L,Tunisie-annonce TN,2642365,9.5,"Tunisie,Tunis,La Marsa,Gammart"
Ariana,850.0,74.0,L,Tunisie-annonce TN,2820622,11.486486486486486,"Tunisie,Ariana,Ariana Ville,Ariana"
Bizerte,230000.0,121.0,V,Jumia TN,L-TN-00152878,1900.8264462809918,"ain mariem, Bizerte, Bizerte"
Ariana,580.0,110.0,L,Tunisie-annonce TN,2831143,5.2727272727272725,"Tunisie,Ariana,Mnihla,Jardins d'el Menzah"
Ben arous,750.0,138.0,L,Tunisie-annonce TN,2813468,5.434782608695652,"Tunisie,Ben arous,Ezzahra,Ezzahra"
Ben arous,16700.0,2000.0,L,Tunisie-annonce TN,2586719,8.35,"Tunisie,Ben arous,El Mourouj,Bir El Kassaa"
Banlieue Nord,2500.0,235.0,V,Jumia TN,L-TN-00146602,10.638297872340425,"ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Bardo,270.0,45.0,L,Tunisie-annonce TN,2809941,6.0,"Tunisie,Beja,Beja Nord,Cite Ksar Bardo"
Bardo,220.0,45.0,L,Tunisie-annonce TN,2417520,4.888888888888889,"Tunisie,Beja,Beja Nord,Cite Ksar Bardo"
Ben arous,160000.0,103.0,V,Jumia TN,L-TN-00128165,1553.3980582524273,"Borj Cedria, Borj Cédria, Ben Arous - Tunis Sud"
Ariana,275000.0,136.0,V,Jumia TN,L-TN-00152563,2022.0588235294117,"La Soukra, La Soukra, Ariana"
Bizerte,100.0,100.0,L,Tunisie-annonce TN,2831190,1.0,"Tunisie,Bizerte,Ras Jebel,Rafraf Plage"
Ariana,190000.0,112.0,V,Jumia TN,L-TN-00125283,1696.4285714285713,"Cité el Ghazela, Cité ghazela, Ariana"
Nabeul,120.0,66.0,L,Tunisie-annonce TN,2569805,1.8181818181818181,"Tunisie,Nabeul,Hammamet,Hammamet"
Ariana,183000.0,147.0,V,Jumia TN,L-TN-00152618,1244.8979591836735,"Ariana, Ariana, Ariana, Ariana"
Banlieue Nord,700.0,120.0,L,Tunisie-annonce TN,2831181,5.833333333333333,"Tunisie,Tunis,La Marsa,El Aouina"
Nabeul,9999.0,70.0,L,Tunisie-annonce TN,2831178,142.84285714285716,"Tunisie,Nabeul,Hammamet,Hammamet"
Banlieue Nord,600.0,60.0,L,Tunisie-annonce TN,2831174,10.0,"Tunisie,Tunis,La Marsa,El Aouina"
Banlieue Nord,395000.0,138.0,V,Jumia TN,L-TN-00150385,2862.31884057971,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,1050.0,140.0,L,Tunisie-annonce TN,2762419,7.5,"Tunisie,Ariana,Ariana Ville,El Menzah 6"
Banlieue Nord,435000.0,162.0,V,Jumia TN,L-TN-00108958,2685.185185185185,"AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,350000.0,250.0,V,Jumia TN,L-TN-00135376,1400.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hergla, Hergla, Sousse"
Ariana,335000.0,140.0,V,Jumia TN,L-TN-00152815,2392.8571428571427,"La Soukra, La Soukra, Ariana"
Sousse,280000.0,220.0,V,Jumia TN,L-TN-00146444,1272.7272727272727,"Khezama EST, Khezama, Khezama, Sousse"
Nabeul,380000.0,107.0,V,Jumia TN,L-TN-00155937,3551.4018691588785,"Yasmine Hammamet, Hammamet, Nabeul"
Nabeul,240000.0,157.0,V,Jumia TN,L-TN-00161594,1528.6624203821657,"Nabeul, Nabeul"
Ariana,328960.0,132.0,V,Jumia TN,L-TN-00132418,2492.121212121212,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,450000.0,159.0,V,Jumia TN,L-TN-00087871,2830.188679245283,"Prés de Carrefour, Sidi Bousaid, Sidi Bou Said, Tunis et Banlieue Nord"
Ariana,288418.0,125.0,V,Jumia TN,L-TN-00152524,2307.344,"Chotrana 1, Chotrana 1, Ariana"
Banlieue Nord,225000.0,110.0,V,Jumia TN,L-TN-00122579,2045.4545454545455,"Ain zaghouen, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,250000.0,180.0,V,Jumia TN,L-TN-00135143,1388.888888888889,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Chott Meriem, Akouda, Sousse"
Banlieue Nord,850.0,70.0,L,Tunisie-annonce TN,2831171,12.142857142857142,"Tunisie,Tunis,La Marsa,El Aouina"
Banlieue Nord,1200.0,212.0,L,Tunisie-annonce TN,2831168,5.660377358490566,"Tunisie,Tunis,La Marsa,El Aouina"
Banlieue Nord,1050000.0,245.0,V,Jumia TN,L-TN-00142099,4285.714285714285,"Sidi Abdelaziz, Gammarth, Gammarth, Tunis et Banlieue Nord"
Sousse,195000.0,120.0,V,Jumia TN,L-TN-00137299,1625.0,"Hammam Sousse, Hammam Sousse, Sousse"
Ariana,315000.0,162.0,V,Jumia TN,L-TN-00092747,1944.4444444444443,"Cité Ennasr, Ariana"
Sousse,520000.0,192.0,V,Jumia TN,L-TN-00109790,2708.3333333333335,"khezema est, Khezama, Khezama, Sousse"
Banlieue Nord,501000.0,180.0,V,Jumia TN,L-TN-00149765,2783.3333333333335,"Carthage, Carthage, Tunis et Banlieue Nord"
Ariana,272000.0,129.0,V,Jumia TN,L-TN-00156925,2108.5271317829456,"Borj Louzir, La Soukra, Ariana"
Mannouba,130000.0,105.0,V,Jumia TN,L-TN-00132437,1238.095238095238,"Résidence Ben Mahmoud Den-Den El Agba, El Agba, La Manouba"
Sousse,180000.0,76.0,V,Jumia TN,L-TN-00107287,2368.4210526315787,"Tantana, Hammam Sousse, Sousse"
Ariana,180000.0,147.0,V,Jumia TN,L-TN-00154235,1224.4897959183672,"Ariana, Ariana, Ariana"
Nabeul,130000.0,65.0,V,Jumia TN,L-TN-00161281,2000.0,"Hammamet, Hammamet, Nabeul"
Sousse,280000.0,155.0,V,Jumia TN,L-TN-00139585,1806.4516129032259,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sahloul, Sousse"
Monastir,15000.0,35.0,L,Tunisie-annonce TN,2831219,428.57142857142856,"Tunisie,Monastir,Monastir,Monastir"
Mahdia,414500.0,145.0,V,Jumia TN,L-TN-00096524,2858.6206896551726,"Zone Touristique, Mahdia, Mahdia"
Ariana,650.0,65.0,L,Tunisie-annonce TN,2827124,10.0,"Tunisie,Ariana,La Soukra,La Soukra"
Ariana,375000.0,156.0,V,Jumia TN,L-TN-00123928,2403.846153846154,"Chotrana 1, La Soukra, Ariana"
Banlieue Nord,7300.0,450.0,L,Tunisie-annonce TN,2584903,16.22222222222222,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Nabeul,9999.0,110.0,L,Tunisie-annonce TN,2831218,90.9,"Tunisie,Nabeul,Hammamet,Hammamet"
Ben arous,450.0,104.0,L,Tunisie-annonce TN,2821834,4.326923076923077,"Tunisie,Ben arous,Hammam Chatt,Borj Cedria"
Ariana,200.0,60.0,L,Tunisie-annonce TN,2831217,3.3333333333333335,"Tunisie,Ariana,Ariana Ville,Residence Ennour (Ariana)"
Ariana,100.0,90.0,L,Tunisie-annonce TN,2422230,1.1111111111111112,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,100.0,150.0,L,Tunisie-annonce TN,2252818,0.6666666666666666,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 1"
Sousse,1500.0,300.0,L,Tunisie-annonce TN,2519853,5.0,"Tunisie,Sousse,Sousse Ville,Sousse Corniche"
Ariana,180.0,90.0,L,Tunisie-annonce TN,2468451,2.0,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 1"
Cite el khadra,1500.0,140.0,L,Tunisie-annonce TN,2823176,10.714285714285714,"Tunisie,Tunis,Cite El Khadra,Zone urbaine nord"
Ariana,12000.0,10000.0,L,Tunisie-annonce TN,2831212,1.2,"Tunisie,Ariana,La Soukra,La Soukra"
Ben arous,520.0,98.0,L,Tunisie-annonce TN,2808278,5.3061224489795915,"Tunisie,Ben arous,Ezzahra,Ezzahra"
Djerba,296000.0,150.0,V,Jumia TN,L-TN-00095783,1973.3333333333333,"Tezdaine, Tezdaine, Midoun, Djerba"
Sousse,200000.0,115.0,V,Jumia TN,L-TN-00138570,1739.1304347826087,"Sahloul, Sahloul, Sousse"
Ben arous,400.0,100.0,L,Tunisie-annonce TN,2828656,4.0,"Tunisie,Ben arous,Bou Mhel El Bassatine,Bou Mhel"
Sousse,256000.0,160.0,V,Jumia TN,L-TN-00155351,1600.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Mannouba,550.0,96.0,L,Tunisie-annonce TN,2831200,5.729166666666667,"Tunisie,Manouba,Mannouba,La Mannouba"
Sousse,72000.0,50.0,V,Jumia TN,L-TN-00140088,1440.0,"Sousse Corniche, Sousse Corniche, Sousse"
Banlieue Nord,2000.0,170.0,L,Tunisie-annonce TN,2790531,11.764705882352942,"Tunisie,Tunis,Carthage,Cartage Plage"
Ariana,120.0,180.0,L,Tunisie-annonce TN,1560611,0.6666666666666666,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ben arous,350.0,83.0,L,Tunisie-annonce TN,2831240,4.216867469879518,"Tunisie,Ben arous,El Mourouj,Residence Zahret El Mourouj"
Les Berges du Lac,590000.0,200.0,V,Jumia TN,L-TN-00115546,2950.0,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ben arous,580.0,105.0,L,Tunisie-annonce TN,2825889,5.523809523809524,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Ben arous,180000.0,112.0,V,Jumia TN,L-TN-00121120,1607.142857142857,"El Mourouj, Ben Arous - Tunis Sud"
Ariana,110.0,130.0,L,Tunisie-annonce TN,2824055,0.8461538461538461,"Tunisie,Ariana,Ariana Ville,Ariana"
Sousse,225000.0,120.0,V,Jumia TN,L-TN-00163405,1875.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., El Kantaoui, Hammam Sousse, Sousse"
Ariana,110.0,150.0,L,Tunisie-annonce TN,2809284,0.7333333333333333,"Tunisie,Ariana,Ariana Ville,Ariana"
Nabeul,800.0,500.0,L,Tunisie-annonce TN,2805270,1.6,"Tunisie,Nabeul,El Haouaria,El Haouaria"
Nabeul,1300.0,90.0,L,Tunisie-annonce TN,2806706,14.444444444444445,"Tunisie,Nabeul,Kelibia,Kelibia"
Les Berges du Lac,495000.0,135.0,V,Jumia TN,L-TN-00113977,3666.6666666666665,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,5000.0,1128.0,L,Tunisie-annonce TN,2806263,4.432624113475177,"Tunisie,Tunis,Carthage,Carthage"
Ariana,85000.0,90.0,V,Jumia TN,L-TN-00158630,944.4444444444445,"Ariana, Ariana, Ariana"
Banlieue Nord,1500.0,150.0,L,Tunisie-annonce TN,2826968,10.0,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Ariana,1500.0,70.0,L,Tunisie-annonce TN,2826943,21.428571428571427,"Tunisie,Ariana,La Soukra,Chotrana 2"
Banlieue Nord,1050.0,100.0,L,Tunisie-annonce TN,2819488,10.5,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage"
Bizerte,2000.0,297.0,L,Tunisie-annonce TN,2831230,6.734006734006734,"Tunisie,Bizerte,Menzel Jemil,Menzel Jemil"
Nabeul,1300000.0,156.0,V,Jumia TN,L-TN-00101455,8333.333333333334,"Yasmine Hammamet, Hammamet, Nabeul"
Ben arous,470.0,110.0,L,Tunisie-annonce TN,2828998,4.2727272727272725,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Ariana,750.0,50.0,L,Tunisie-annonce TN,2767013,15.0,"Tunisie,Ariana,Ariana Ville,El Menzah 5"
Ben arous,133000.0,78.0,V,Jumia TN,L-TN-00113730,1705.128205128205,"Ezzahra Et Boumhel, Ezzahra, Ben Arous - Tunis Sud"
Ariana,780.0,60.0,L,Tunisie-annonce TN,2774529,13.0,"Tunisie,Tunis,El Menzah,El Manar 2"
Ariana,199000.0,132.0,V,Jumia TN,L-TN-00105452,1507.5757575757575,"Ariana, Ariana, Ariana"
Tunis,1300.0,183.0,L,Tunisie-annonce TN,2754353,7.103825136612022,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Nabeul,310000.0,100.0,V,Jumia TN,L-TN-00126537,3100.0,"Hammamet, Hammamet, Nabeul"
Ariana,550.0,30.0,L,Tunisie-annonce TN,2822680,18.333333333333332,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 1"
Mahdia,100.0,80.0,L,Tunisie-annonce TN,2831260,1.25,"Tunisie,Mahdia,Mahdia,Mahdia"
Ariana,148400.0,106.0,V,Jumia TN,L-TN-00148829,1400.0,"SIDI SALEH, Chotrana 1, La Soukra, Ariana"
Banlieue Nord,1200.0,100.0,L,Tunisie-annonce TN,2563083,12.0,"Tunisie,Tunis,La Marsa,Cite Erriadh"
Sousse,250000.0,142.0,V,Jumia TN,L-TN-00130594,1760.5633802816901,"Avenue Khezama, Avenue Khezama, Sousse"
Banlieue Nord,1000.0,100.0,L,Tunisie-annonce TN,2344636,10.0,"Tunisie,Tunis,La Marsa,Cite Essalama"
Jendouba,800.0,80.0,L,Tunisie-annonce TN,1540310,10.0,"Tunisie,Jendouba,Ain Draham,Ain Draham"
Banlieue Nord,250000.0,168.0,V,Jumia TN,L-TN-00149853,1488.095238095238,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,1200.0,70.0,L,Tunisie-annonce TN,2791863,17.142857142857142,"Tunisie,Tunis,La Marsa,El Aouina"
Banlieue Nord,293000.0,73.0,V,Jumia TN,L-TN-00114806,4013.698630136986,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Mahdia,100.0,80.0,L,Tunisie-annonce TN,2831259,1.25,"Tunisie,Mahdia,Mahdia,Mahdia"
Banlieue Nord,190000.0,76.0,V,Jumia TN,L-TN-00159862,2500.0,"Aouina, Aouina, Tunis et Banlieue Nord"
Mahdia,700.0,120.0,L,Tunisie-annonce TN,2612436,5.833333333333333,"Tunisie,Mahdia,Mahdia,Mahdia Hiboun"
Banlieue Nord,240000.0,100.0,V,Jumia TN,L-TN-00163303,2400.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,2600.0,180.0,L,Tunisie-annonce TN,2741683,14.444444444444445,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,950.0,100.0,L,Tunisie-annonce TN,2767091,9.5,"Tunisie,Tunis,El Menzah,El Menzah 9"
Ben arous,850.0,85.0,L,Tunisie-annonce TN,2794751,10.0,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Les Berges du Lac,650000.0,200.0,V,Jumia TN,L-TN-00126525,3250.0,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,550.0,85.0,L,Tunisie-annonce TN,2534163,6.470588235294118,"Tunisie,Sousse,Sousse Jaouhara,Sahloul"
Banlieue Nord,3000.0,190.0,L,Tunisie-annonce TN,2801570,15.789473684210526,"Tunisie,Tunis,La Marsa,Cite El Hana"
Banlieue Nord,4400.0,310.0,L,Tunisie-annonce TN,2799723,14.193548387096774,"Tunisie,Tunis,La Marsa,Gammart"
Tunis,1200.0,105.0,L,Tunisie-annonce TN,2748705,11.428571428571429,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Sousse,105000.0,24.0,V,Jumia TN,L-TN-00126181,4375.0,"Chott Meriem, Akouda, Sousse"
Banlieue Nord,4500.0,234.0,L,Tunisie-annonce TN,2798015,19.23076923076923,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Banlieue Nord,222000.0,73.0,V,Jumia TN,L-TN-00162282,3041.095890410959,"La Soukra, Douar Hicher , La Soukra, Tunis et Banlieue Nord"
Ariana,520.0,100.0,L,Tunisie-annonce TN,2830561,5.2,"Tunisie,Ariana,La Soukra,Borj Louzir"
Nabeul,82000.0,40.0,V,Jumia TN,L-TN-00164669,2050.0,"AGENCE GHALLEB HAMMAMET, Hammamet Nord, Hammamet, Nabeul"
Ariana,470.0,80.0,L,Tunisie-annonce TN,2745599,5.875,"Tunisie,Ariana,Ariana Ville,El Menzah 8"
Ariana,358000.0,170.0,V,Jumia TN,L-TN-00132324,2105.8823529411766,"Cité Ennasr, Cité Ennasr, Ariana"
Cite el khadra,780.0,70.0,L,Tunisie-annonce TN,2831294,11.142857142857142,"Tunisie,Tunis,Cite El Khadra,Zone urbaine nord"
Djerba,128400.0,130.0,V,Jumia TN,L-TN-00013720,987.6923076923077,"Midoune, Midoun, Djerba"
Banlieue Nord,860.0,128.0,L,Tunisie-annonce TN,2831293,6.71875,"Tunisie,Tunis,La Marsa,El Aouina"
Nabeul,99.0,75.0,L,Tunisie-annonce TN,2654583,1.32,"Tunisie,Nabeul,Hammamet,Hammamet"
Nabeul,240000.0,150.0,V,Jumia TN,L-TN-00161783,1600.0,"Hammamet, Hammamet, Nabeul"
Nabeul,99.0,75.0,L,Tunisie-annonce TN,2594293,1.32,"Tunisie,Nabeul,Hammamet,Hammamet"
Sousse,255000.0,51.0,V,Jumia TN,L-TN-00150355,5000.0,"El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,600.0,65.0,L,Tunisie-annonce TN,1259758,9.23076923076923,"Tunisie,Tunis,La Goulette,La Goulette"
Banlieue Nord,250000.0,101.0,V,Jumia TN,L-TN-00141522,2475.2475247524753,"Jardin L’Aouina, Tunis, Tunis et Banlieue Nord"
Ben arous,650.0,150.0,L,Tunisie-annonce TN,2702930,4.333333333333333,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Ariana,940.0,100.0,L,Tunisie-annonce TN,2820175,9.4,"Tunisie,Ariana,Ariana Ville,Riadh Landlous"
Ariana,600.0,150.0,L,Tunisie-annonce TN,2764747,4.0,"Tunisie,Ariana,Ariana Ville,Ariana"
Ben arous,430.0,100.0,L,Tunisie-annonce TN,2831273,4.3,"Tunisie,Ben arous,Mornag,El Ksibi"
Banlieue Nord,240000.0,130.0,V,Jumia TN,L-TN-00145166,1846.1538461538462,"ennasr, beb souika Tunis., Tunis, Tunis et Banlieue Nord"
Nabeul,300000.0,153.0,V,Jumia TN,L-TN-00153611,1960.7843137254902,"Cité El Mrezga Sur la Route Mc 28 (En Face Clinique les Violettes), Hammamet Nord, Hammamet, Nabeul"
Cite el khadra,680.0,100.0,L,Tunisie-annonce TN,2831337,6.8,"Tunisie,Tunis,Cite El Khadra,Cite El Khadra"
Tunis,1200.0,100.0,L,Tunisie-annonce TN,2830487,12.0,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Banlieue Nord,270000.0,190.0,V,Jumia TN,L-TN-00137068,1421.0526315789473,"Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,2000.0,200.0,L,Tunisie-annonce TN,2794755,10.0,"Tunisie,Tunis,El Menzah,El Manar 1"
Les Berges du Lac,950000.0,400.0,V,Jumia TN,L-TN-00126534,2375.0,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,950.0,165.0,L,Tunisie-annonce TN,2792038,5.757575757575758,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,685.0,82.0,L,Tunisie-annonce TN,2831319,8.353658536585366,"Tunisie,Ariana,Mnihla,Jardins d'el Menzah"
Ben arous,460.0,176.0,L,Tunisie-annonce TN,2831318,2.6136363636363638,"Tunisie,Ben arous,Fouchana,Zone Industrielle El Meghira"
Jendouba,300.0,30.0,L,Tunisie-annonce TN,2831316,10.0,"Tunisie,Jendouba,Tabarka,Tabarka"
Sousse,168000.0,130.0,V,Jumia TN,L-TN-00156932,1292.3076923076924,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hammam Sousse, Hammam Sousse, Sousse"
Banlieue Nord,1200.0,100.0,L,Tunisie-annonce TN,2748715,12.0,"Tunisie,Tunis,La Marsa,El Aouina"
Tunis,1200.0,100.0,L,Tunisie-annonce TN,2747424,12.0,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Les Berges du Lac,850000.0,197.0,V,Jumia TN,L-TN-00152482,4314.720812182741,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Monastir,375.0,75.0,L,Tunisie-annonce TN,2821685,5.0,"Tunisie,Monastir,Monastir,Cite El Farik"
Sousse,155000.0,125.0,V,Jumia TN,L-TN-00150751,1240.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hammam Sousse, Hammam Sousse, Sousse"
Monastir,250.0,60.0,L,Tunisie-annonce TN,2771514,4.166666666666667,"Tunisie,Monastir,Monastir,Monastir"
Nabeul,247215.0,106.0,V,Jumia TN,L-TN-00163765,2332.2169811320755,"Nabeul, Nabeul, Nabeul"
Ariana,900.0,140.0,L,Tunisie-annonce TN,2793759,6.428571428571429,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,1400.0,160.0,L,Tunisie-annonce TN,2795170,8.75,"Tunisie,Ariana,Ariana Ville,El Menzah 8"
Sousse,1100000.0,250.0,V,Jumia TN,L-TN-00142521,4400.0,"Kantaoui, El Kantaoui, Hammam Sousse, Sousse"
Ariana,700.0,100.0,L,Tunisie-annonce TN,2817108,7.0,"Tunisie,Ariana,Mnihla,Jardins d'el Menzah"
Ariana,385000.0,159.0,V,Jumia TN,L-TN-00123924,2421.383647798742,"Chotrana 1, La Soukra, Ariana"
Banlieue Nord,178000.0,105.0,V,Jumia TN,L-TN-00148373,1695.2380952380952,"Ain Zaghouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ariana,700.0,100.0,L,Tunisie-annonce TN,2817111,7.0,"Tunisie,Ariana,Ariana Ville,Ariana"
Banlieue Nord,345000.0,113.0,V,Jumia TN,L-TN-00136243,3053.097345132743,"Les Jardins de carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,860.0,128.0,L,Tunisie-annonce TN,2831290,6.71875,"Tunisie,Tunis,La Marsa,El Aouina"
Banlieue Nord,1700.0,150.0,L,Tunisie-annonce TN,2704023,11.333333333333334,"Tunisie,Tunis,La Marsa,Gammart"
Sousse,140000.0,90.0,V,Jumia TN,L-TN-00114512,1555.5555555555557,"kantaoui, El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,4800.0,500.0,L,Tunisie-annonce TN,2794940,9.6,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Banlieue Nord,1000.0,80.0,L,Tunisie-annonce TN,2801582,12.5,"Tunisie,Tunis,La Marsa,Cite Du Stade"
Ariana,250000.0,171.0,V,Jumia TN,L-TN-00154525,1461.9883040935672,"Raoued, Raoued, Ariana"
Ariana,560.0,59.0,L,Tunisie-annonce TN,2829524,9.491525423728813,"Tunisie,Ariana,Mnihla,Jardins d'el Menzah"
Ariana,560.0,59.0,L,Tunisie-annonce TN,2829530,9.491525423728813,"Tunisie,Ariana,Mnihla,Jardins d'el Menzah"
Ariana,1500.0,200.0,L,Tunisie-annonce TN,2455240,7.5,"Tunisie,Tunis,El Menzah,El Manar 2"
Ariana,352000.0,132.0,V,Jumia TN,L-TN-00127529,2666.6666666666665,"Résidence Les Oeillets, Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Jendouba,560.0,90.0,L,Tunisie-annonce TN,2597233,6.222222222222222,"Tunisie,Jendouba,Tabarka,Tabarka"
Banlieue Nord,150000.0,40.0,V,Jumia TN,L-TN-00156981,3750.0,"ennasr 2, ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Tunis,2000.0,180.0,L,Tunisie-annonce TN,2756287,11.11111111111111,"Tunisie,Tunis,Bab Bhar,Taieb El M'Hiri"
Ariana,4150000.0,250.0,V,Jumia TN,L-TN-00151318,16600.0,"borj louzir, Borj Louzir, La Soukra, Ariana"
Bizerte,350.0,95.0,L,Tunisie-annonce TN,2831349,3.6842105263157894,"Tunisie,Bizerte,Menzel Jemil,Menzel Jemil"
Ariana,800.0,120.0,L,Tunisie-annonce TN,2821306,6.666666666666667,"Tunisie,Tunis,El Menzah,El Menzah 9"
Ariana,229000.0,122.0,V,Jumia TN,L-TN-00116546,1877.049180327869,"Résidance Kortoba, Jardins d'el Menzah, Mnihla, Ariana"
Ariana,900.0,65.0,L,Tunisie-annonce TN,2485038,13.846153846153847,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Banlieue Nord,270000.0,135.0,V,Jumia TN,L-TN-00164641,2000.0,"ennasr 2, ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Nabeul,5000.0,120.0,L,Tunisie-annonce TN,2820228,41.666666666666664,"Tunisie,Nabeul,Hammamet,Hammamet"
Banlieue Nord,400000.0,152.0,V,Jumia TN,L-TN-00152665,2631.5789473684213,"Lotissement les Résidences Du Parc, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,240000.0,104.0,V,Jumia TN,L-TN-00155254,2307.6923076923076,"hammamet nord, Hammamet Nord, Hammamet, Nabeul"
Ariana,1000.0,110.0,L,Tunisie-annonce TN,2826751,9.090909090909092,"Tunisie,Ariana,Ariana Ville,El Menzah 8"
Ben arous,1200.0,500.0,L,Tunisie-annonce TN,2613854,2.4,"Tunisie,Ben arous,Ezzahra,Ezzahra"
Sousse,155000.0,125.0,V,Jumia TN,L-TN-00152636,1240.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Medina, Sousse, Sousse"
Ben arous,700.0,150.0,L,Tunisie-annonce TN,2810280,4.666666666666667,"Tunisie,Ben arous,Megrine,Megrine Riadh"
Banlieue Nord,450.0,70.0,L,Tunisie-annonce TN,2831344,6.428571428571429,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
