Country,Price,Size,Status,Marketplace,Reference,Moy_prix_by_size,Address
Ben arous,650.0,156.0,L,Tunisie-annonce TN,2847017,4.166666666666667,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina"
Ariana,230000.0,120.0,V,Jumia TN,L-TN-00172949,1916.6666666666667,"La Soukra, La Soukra, Ariana"
Tunis,1200.0,175.0,L,Tunisie-annonce TN,2860804,6.857142857142857,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Banlieue Nord,500000.0,236.0,V,Jumia TN,L-TN-00170927,2118.64406779661,"Les Collines, El Manar 1, El Manar 1, Tunis et Banlieue Nord"
Banlieue Nord,215000.0,102.0,V,Jumia TN,L-TN-00159868,2107.843137254902,"Aouina, Aouina, Tunis et Banlieue Nord"
Ben arous,550.0,110.0,L,Tunisie-annonce TN,2855700,5.0,"Tunisie,Ben arous,Nouvelle Medina,El Yasminette"
Sousse,4000.0,111.0,V,Jumia TN,L-TN-00149700,36.03603603603604,"Hammam Sousse, El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,1200.0,160.0,L,Tunisie-annonce TN,2859987,7.5,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage"
Ariana,550.0,80.0,L,Tunisie-annonce TN,2798046,6.875,"Tunisie,Ariana,Ariana Ville,Ariana"
Nabeul,300000.0,65.0,V,Jumia TN,L-TN-00161501,4615.384615384615,"marina, Yasmine Hammamet, Hammamet, Nabeul"
Ariana,200.0,12.0,L,Tayara TN,e0fd4001-119a-433f-9082-baf337b033bc,16.666666666666668,"Tunis, Menzah"
Sousse,89000.0,60.0,V,Jumia TN,L-TN-00153530,1483.3333333333333,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hergla, Hergla, Sousse"
Sfax,400.0,80.0,L,Tunisie-annonce TN,2352373,5.0,"Tunisie,Sfax,Sfax Ville,Sfax"
Banlieue Nord,360000.0,130.0,V,Jumia TN,L-TN-00170513,2769.230769230769,"Centre Urbain Nord, Centre Urbain Nord, Cité El Khadra, Tunis et Banlieue Nord"
Sousse,1700000.0,1000.0,V,Jumia TN,L-TN-00130114,1700.0,"Sahloul, Sahloul, Sousse"
Banlieue Nord,1300.0,120.0,L,Tayara TN,becd71c2-e94c-403a-a1c8-b235949b0f43,10.833333333333334,"Tunis, La Marsa"
Banlieue Nord,2200.0,120.0,L,Tunisie-annonce TN,2851653,18.333333333333332,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,206000.0,118.0,V,Jumia TN,L-TN-00158693,1745.7627118644068,"la soukra, La Soukra, La Soukra, Ariana"
Nabeul,400.0,100.0,L,Tunisie-annonce TN,2362036,4.0,"Tunisie,Nabeul,Kelibia,Kelibia"
Sousse,420.0,100.0,L,Tunisie-annonce TN,2856581,4.2,"Tunisie,Sousse,Hammam Sousse,Cite De La Plage 2"
Ariana,110000.0,70.0,V,Tayara TN,47428d9e-2de5-4343-88a2-014fc0651c84,1571.4285714285713,"Ariana, Ariana"
Bizerte,600.0,150.0,L,Tunisie-annonce TN,2859105,4.0,"Tunisie,Bizerte,Bizerte Nord,Bizerte"
Banlieue Nord,9000.0,700.0,L,Tunisie-annonce TN,2831029,12.857142857142858,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,12000.0,10000.0,L,Tunisie-annonce TN,2831212,1.2,"Tunisie,Ariana,La Soukra,La Soukra"
Ben arous,162000.0,98.0,V,Jumia TN,L-TN-00115389,1653.061224489796,"El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,4500.0,500.0,L,Tunisie-annonce TN,2830551,9.0,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Ariana,1100.0,160.0,L,Tunisie-annonce TN,2851635,6.875,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Sousse,1200000.0,820.0,V,Jumia TN,L-TN-00122672,1463.4146341463415,"Hergla, Hergla, Sousse"
Ariana,550000.0,220.0,V,Tayara TN,dcbf4f70-2750-4b46-8773-b3681e5c1c50,2500.0,"Ariana, Chotrana"
Nabeul,700.0,175.0,L,Tunisie-annonce TN,2855691,4.0,"Tunisie,Nabeul,Nabeul,Nabeul"
Banlieue Nord,450000.0,146.0,V,Jumia TN,L-TN-00169491,3082.1917808219177,"Cité les palmerais, Aouina, Tunis et Banlieue Nord"
Nabeul,900.0,250.0,L,Tunisie-annonce TN,2700932,3.6,"Tunisie,Nabeul,Hammamet,Hammamet"
Nabeul,800.0,150.0,L,Tunisie-annonce TN,2724266,5.333333333333333,"Tunisie,Nabeul,Hammamet,Zone Hoteliere"
Sousse,72000.0,50.0,V,Jumia TN,L-TN-00140088,1440.0,"Sousse Corniche, Sousse Corniche, Sousse"
Les Berges du Lac,850000.0,240.0,V,Jumia TN,L-TN-00149881,3541.6666666666665,"Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Les Berges du Lac,470000.0,147.0,V,Jumia TN,L-TN-00141868,3197.278911564626,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,1100.0,150.0,L,Tunisie-annonce TN,2861279,7.333333333333333,"Tunisie,Tunis,La Marsa,Gammart"
Nabeul,1000.0,120.0,L,Tunisie-annonce TN,2723636,8.333333333333334,"Tunisie,Nabeul,Hammamet,Hammamet"
Nabeul,400.0,80.0,L,Tayara TN,f2c275ea-a764-4ece-b17d-388c897aa257,5.0,"Nabeul, Nabeul"
Les Berges du Lac,2500.0,2.0,V,Jumia TN,L-TN-00138826,1250.0,"Les Berges du Lac, Les Berges Du Lac, Tunis et Banlieue Nord"
Ben arous,800.0,180.0,L,Tunisie-annonce TN,2856316,4.444444444444445,"Tunisie,Ben arous,Bou Mhel El Bassatine,Bou Mhel"
Nabeul,580000.0,450.0,V,Jumia TN,L-TN-00101708,1288.888888888889,"Hammamet, Hammamet, Nabeul"
Bizerte,280000.0,135.0,V,Jumia TN,L-TN-00133028,2074.074074074074,"centre ville, Bizerte, Bizerte"
Banlieue Nord,850.0,110.0,L,Tunisie-annonce TN,2819848,7.7272727272727275,"Tunisie,Tunis,La Marsa,Cite El Khalil"
Ben arous,190000.0,113.0,V,Tayara TN,4f071899-3f44-4d45-a5c3-32d630003ea4,1681.41592920354,"Ben arous, El Mourouj"
Ariana,600000.0,230.0,V,Jumia TN,L-TN-00112118,2608.695652173913,"La Soukra, La Soukra, Ariana"
Banlieue Nord,550.0,110.0,L,Tunisie-annonce TN,2734426,5.0,"Tunisie,Tunis,La Marsa,Cite Bhar Lazreg"
Ben arous,150000.0,101.0,V,Jumia TN,L-TN-00128343,1485.148514851485,"Borj Cedria, Borj Cédria, Ben Arous - Tunis Sud"
Ariana,99000.0,60.0,V,Jumia TN,L-TN-00152523,1650.0,"Ariana, Ariana, Ariana"
Ariana,1300.0,140.0,L,Tunisie-annonce TN,2857639,9.285714285714286,"Tunisie,Tunis,El Menzah,Mutuelle Ville"
Ariana,350.0,150.0,V,Tayara TN,1a12f0a7-286b-469f-9173-db3ecc890300,2.3333333333333335,"Tunis, Menzah"
Banlieue Nord,465000.0,141.0,V,Jumia TN,L-TN-00111422,3297.872340425532,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,450000.0,140.0,V,Jumia TN,L-TN-00140085,3214.285714285714,"Yasmine Hammamet, Hammamet, Nabeul"
Ben arous,6000.0,780.0,L,Tunisie-annonce TN,2739679,7.6923076923076925,"Tunisie,Ben arous,Ben Arous,Ben Arous"
Sousse,322000.0,119.0,V,Jumia TN,L-TN-00140509,2705.8823529411766,"Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,129975.0,52.0,V,Jumia TN,L-TN-00147637,2499.519230769231,"Au Mont-plaisir, Montplaisir, Tunis Ville, Tunis et Banlieue Nord"
Banlieue Nord,180000.0,100.0,V,Jumia TN,L-TN-00102422,1800.0,"Rades, Rades, Tunis et Banlieue Nord"
Sfax,300.0,169.0,V,Tayara TN,ae6ee512-51f9-425d-b619-c77f1c640c67,1.7751479289940828,"Sfax, Autres villes"
Sousse,600.0,106.0,L,Tunisie-annonce TN,2856233,5.660377358490566,"Tunisie,Sousse,Hergla,Hergla"
Ariana,800.0,73.0,L,Tunisie-annonce TN,2841861,10.95890410958904,"Tunisie,Ariana,La Soukra,La Soukra"
Sfax,450.0,120.0,L,Tunisie-annonce TN,2859053,3.75,"Tunisie,Sfax,Sakiet Ezzit,Merkez Chihya"
Sousse,260000.0,137.0,V,Jumia TN,L-TN-00171437,1897.8102189781023,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Nabeul,158500.0,65.0,V,Jumia TN,L-TN-00163772,2438.4615384615386,"Nabeul, Nabeul, Nabeul"
Tunis,450.0,100.0,L,Tayara TN,b5049fdc-cba4-460b-b4ff-7625053d0c9e,4.5,"Tunis, Autres villes"
Cite el khadra,3000.0,155.0,L,Tunisie-annonce TN,2862027,19.35483870967742,"Tunisie,Tunis,Cite El Khadra,Zone urbaine nord"
Banlieue Nord,1500.0,180.0,L,Tunisie-annonce TN,2846149,8.333333333333334,"Tunisie,Tunis,La Marsa,Cite El Moez"
Ben arous,155000.0,128.0,V,Jumia TN,L-TN-00126904,1210.9375,"Mornag, Mornag, Ben Arous - Tunis Sud"
Banlieue Nord,490000.0,2.0,V,Jumia TN,L-TN-00105794,245000.0,"Ain Zaghouan, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,1000.0,100.0,L,Tunisie-annonce TN,2860965,10.0,"Tunisie,Tunis,La Marsa,Gammart"
,15.0,15.0,V,Tayara TN,ab2e665e-ec0d-4912-a43a-e7a881b70a50,1.0,"Kasserine, Autres villes"
Banlieue Nord,297000.0,91.0,V,Jumia TN,L-TN-00143562,3263.736263736264,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,380000.0,400.0,V,Jumia TN,L-TN-00167278,950.0,"Sidi Abdelhamid, Sousse"
Sfax,300.0,200.0,L,Tunisie-annonce TN,2857451,1.5,"Tunisie,Sfax,Sfax Sud,El Aouabed"
Banlieue Nord,300000.0,99.0,V,Jumia TN,L-TN-00150539,3030.3030303030305,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,1500.0,300.0,L,Tunisie-annonce TN,2855938,5.0,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Sousse,190000.0,144.0,V,Jumia TN,L-TN-00167289,1319.4444444444443,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Ben arous,1200.0,80.0,L,Tunisie-annonce TN,2650594,15.0,"Tunisie,Ben arous,Ezzahra,Ezzahra"
Banlieue Nord,690000.0,210.0,V,Jumia TN,L-TN-00142352,3285.714285714286,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,222000.0,101.0,V,Jumia TN,L-TN-00153528,2198.019801980198,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Ariana,1000.0,120.0,L,Tunisie-annonce TN,2848183,8.333333333333334,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 1"
Banlieue Nord,350000.0,140.0,V,Jumia TN,L-TN-00131940,2500.0,"Cité les Palmerais, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ben arous,650.0,100.0,L,Tunisie-annonce TN,2664347,6.5,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Ariana,257000.0,136.0,V,Jumia TN,L-TN-00153407,1889.7058823529412,"Ariana, Ariana, Ariana"
Les Berges du Lac,320000.0,95.0,V,Jumia TN,L-TN-00174531,3368.4210526315787,"lac 1, Les Berges Du Lac 1, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,450.0,50.0,L,Tunisie-annonce TN,2862035,9.0,"Tunisie,Tunis,La Goulette,Kheireddine"
Banlieue Nord,660000.0,241.0,V,Jumia TN,L-TN-00170903,2738.589211618257,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,1100.0,100.0,L,Tunisie-annonce TN,2829547,11.0,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage"
Nabeul,320000.0,149.0,V,Jumia TN,L-TN-00165346,2147.6510067114095,"Cité El Wafa, Nabeul, Nabeul"
Sousse,380.0,70.0,L,Tayara TN,24fa1410-946b-4667-b6c1-8c6fe0cae378,5.428571428571429,"Sousse, Sousse"
Banlieue Nord,700.0,100.0,L,Tunisie-annonce TN,2860027,7.0,"Tunisie,Tunis,La Marsa,El Aouina"
Ariana,433000.0,166.0,V,Jumia TN,L-TN-00129074,2608.4337349397592,"Cité Ennasr, Cité Ennasr, Ariana"
Ben arous,640.0,110.0,L,Tunisie-annonce TN,2858136,5.818181818181818,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Banlieue Nord,295000.0,148.0,V,Jumia TN,L-TN-00170572,1993.2432432432433,"Ennasr 2, ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Mannouba,800.0,100.0,L,Tunisie-annonce TN,2859659,8.0,"Tunisie,Manouba,Mannouba,Denden"
Bardo,500.0,60.0,L,Tayara TN,b4feb450-2d6a-4642-99bc-cb586fda82bf,8.333333333333334,"Tunis, Le Bardo"
Ariana,258230.0,149.0,V,Jumia TN,L-TN-00153353,1733.0872483221476,"Ariana, Ariana, Ariana"
Banlieue Nord,1000.0,130.0,L,Tunisie-annonce TN,2856522,7.6923076923076925,"Tunisie,Tunis,La Marsa,El Aouina"
Ariana,850.0,140.0,L,Tunisie-annonce TN,2861389,6.071428571428571,"Tunisie,Ariana,La Soukra,La Soukra"
Banlieue Nord,630000.0,214.0,V,Jumia TN,L-TN-00148684,2943.92523364486,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ben arous,220000.0,142.0,V,Jumia TN,L-TN-00128347,1549.2957746478874,"Borj Cedria, Borj Cédria, Ben Arous - Tunis Sud"
Banlieue Nord,900.0,100.0,L,Tunisie-annonce TN,2861105,9.0,"Tunisie,Tunis,La Marsa,El Aouina"
Nabeul,500.0,51.0,L,Tunisie-annonce TN,2858969,9.803921568627452,"Tunisie,Nabeul,Hammamet,Hammamet"
Banlieue Nord,205000.0,105.0,V,Jumia TN,L-TN-00155263,1952.3809523809523,"cité elwahat, Aouina, Tunis et Banlieue Nord"
Jendouba,200.0,70.0,L,Tayara TN,9febe274-69f1-4a44-8a91-ff1ae518ac16,2.857142857142857,"Jendouba, Autres villes"
Ariana,429300.0,159.0,V,Jumia TN,L-TN-00149769,2700.0,"La Soukra, La Soukra, Ariana"
Nabeul,115000.0,135.0,V,Jumia TN,L-TN-00149442,851.8518518518518,"beni ouail, Hammamet, Hammamet, Nabeul"
Nabeul,350.0,80.0,L,Tunisie-annonce TN,2676937,4.375,"Tunisie,Nabeul,Kelibia,Kelibia"
Nabeul,315573.0,143.0,V,Jumia TN,L-TN-00152811,2206.804195804196,"Cité El Mrezga Sur la Route Mc 28 (En Face Clinique les Violettes), Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,500.0,50.0,L,Tunisie-annonce TN,2862087,10.0,"Tunisie,Tunis,La Marsa,Cite Erriadh"
Banlieue Nord,178000.0,105.0,V,Jumia TN,L-TN-00149332,1695.2380952380952,"Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,330000.0,1500.0,V,Jumia TN,L-TN-00146604,220.0,"Aouina, Aouina, Tunis et Banlieue Nord"
Bardo,1200.0,140.0,L,Tayara TN,07556aee-8777-4bff-b7dc-09537651d75c,8.571428571428571,"Tunis, Le Bardo"
Les Berges du Lac,1200000.0,2.0,V,Jumia TN,L-TN-00067151,600000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,900.0,80.0,L,Tunisie-annonce TN,2861440,11.25,"Tunisie,Tunis,El Menzah,El Menzah 9"
Nabeul,500.0,250.0,L,Tunisie-annonce TN,2858341,2.0,"Tunisie,Nabeul,Nabeul,Nabeul"
Banlieue Nord,270000.0,170.0,V,Jumia TN,L-TN-00163673,1588.235294117647,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Nabeul,205000.0,97.0,V,Jumia TN,L-TN-00167110,2113.40206185567,"Hammamet, Hammamet, Nabeul"
Tunis,3200.0,187.0,L,Tunisie-annonce TN,2815935,17.112299465240643,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Ben arous,215000.0,100.0,V,Jumia TN,L-TN-00163493,2150.0,"Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Ariana,9000.0,1500.0,L,Tunisie-annonce TN,2804739,6.0,"Tunisie,Ariana,La Soukra,La Soukra"
Ariana,440000.0,162.0,V,Jumia TN,L-TN-00120790,2716.0493827160494,"la soukra, La Soukra, La Soukra, Ariana"
Nabeul,650000.0,160.0,V,Jumia TN,L-TN-00144970,4062.5,"Hammamet, hammamet Nabeul., Hammamet Nord, Hammamet, Nabeul"
Jendouba,77000000.0,82.0,V,Jumia TN,L-TN-00114634,939024.3902439025,"residence el basatiin ( immeuble café el basatin), Jendouba Ville, Jendouba Ville, Jendouba"
Sousse,360000.0,90.0,V,Jumia TN,L-TN-00155681,4000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Chott Meriem, Akouda, Sousse"
Tunis,1100.0,70.0,L,Tunisie-annonce TN,2857877,15.714285714285714,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Banlieue Nord,445000.0,177.0,V,Jumia TN,L-TN-00173433,2514.124293785311,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,1200.0,350.0,L,Tunisie-annonce TN,2819872,3.4285714285714284,"Tunisie,Tunis,La Marsa,Cite Du Stade"
Nabeul,270.0,140.0,L,Tayara TN,7a47346e-24d0-45ed-b384-dffd1d6fc836,1.9285714285714286,"Nabeul, Nabeul"
Nabeul,420.0,95.0,L,Tunisie-annonce TN,2819781,4.421052631578948,"Tunisie,Nabeul,Nabeul,Nabeul"
Banlieue Nord,1800.0,137.0,L,Tunisie-annonce TN,2860838,13.138686131386862,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage"
Banlieue Nord,570000.0,150.0,V,Jumia TN,L-TN-00126521,3800.0,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Banlieue Nord,1200.0,25.0,L,Tunisie-annonce TN,2684296,48.0,"Tunisie,Tunis,La Marsa,Cite Erriadh"
Banlieue Nord,245000.0,120.0,V,Jumia TN,L-TN-00149871,2041.6666666666667,"Tunis, Tunis, Tunis et Banlieue Nord"
Sousse,259000.0,130.0,V,Jumia TN,L-TN-00135543,1992.3076923076924,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Khezama, Khezama, Sousse"
Banlieue Nord,252250.0,101.0,V,Jumia TN,L-TN-00147638,2497.5247524752476,"Montplaisir, Montplaisir, Tunis et Banlieue Nord"
Ariana,750.0,78.0,L,Tayara TN,afadf539-e1d4-4e04-9f2d-8b7a8116525d,9.615384615384615,"Tunis, Manar"
Les Berges du Lac,1350000.0,2.0,V,Jumia TN,L-TN-00107024,675000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Nabeul,180000.0,95.0,V,Jumia TN,L-TN-00145145,1894.7368421052631,"nabeul, nabeul centre Nabeul., Nabeul, Nabeul"
Sousse,800000.0,150.0,V,Jumia TN,L-TN-00140822,5333.333333333333,"Chatt Meriem, Chott Meriem, Akouda, Sousse"
Nabeul,550.0,75.0,L,Tayara TN,4b6c703c-9819-4136-8330-130fdbae5745,7.333333333333333,"Nabeul, Nabeul"
Ariana,380000.0,180.0,V,Jumia TN,L-TN-00113864,2111.1111111111113,"La Soukra, La Soukra, Ariana"
Nabeul,450000.0,350.0,V,Jumia TN,L-TN-00102568,1285.7142857142858,"Barraket Essahel, Barraket Essahel, Nabeul"
Monastir,240.0,35.0,L,Tayara TN,33b26ff7-f470-4137-a6c0-58b1b415894f,6.857142857142857,"Monastir, Autres villes"
Ariana,198170.0,111.0,V,Jumia TN,L-TN-00152738,1785.3153153153153,"borj louzir, Borj Louzir, La Soukra, Ariana"
Nabeul,60000.0,80.0,V,Jumia TN,L-TN-00145160,750.0,"sidi amor, nabeul Nabeul., Nabeul, Nabeul"
Banlieue Nord,670000.0,2.0,V,Jumia TN,L-TN-00124560,335000.0,"Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,214550.0,123.0,V,Jumia TN,L-TN-00153332,1744.3089430894308,"Chotrana 1, Chotrana 1, Chotrana 1, Ariana"
Ariana,85000.0,80.0,V,Jumia TN,L-TN-00149495,1062.5,"borj louzir, Ariana, Ariana, Ariana"
Nabeul,180000.0,110.0,V,Jumia TN,L-TN-00145129,1636.3636363636363,"afh2, fah2 Nabeul., Nabeul, Nabeul"
Ariana,90.0,100.0,L,Tayara TN,90a566c6-e011-47d2-8b7e-acf9d35cf2f5,0.9,"Ariana, Autres villes"
Banlieue Nord,210000.0,163.0,V,Jumia TN,L-TN-00139030,1288.3435582822085,"Salambo, Carthage, Carthage, Tunis et Banlieue Nord"
Sousse,490000.0,400.0,V,Jumia TN,L-TN-00107417,1225.0,"chatt mariem, Tantana, Tantana, Sousse"
Ben arous,650.0,164.0,L,Tunisie-annonce TN,2859057,3.9634146341463414,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina"
Les Berges du Lac,555000.0,199.0,V,Jumia TN,L-TN-00150033,2788.9447236180904,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ben arous,480.0,100.0,L,Tunisie-annonce TN,2821114,4.8,"Tunisie,Ben arous,Hammam Chatt,Borj Cedria"
Mannouba,450.0,80.0,L,Tayara TN,4c8564ab-014c-47f8-89a8-5e71fb4c4e4f,5.625,"La manouba, Autres villes"
Banlieue Nord,800.0,100.0,L,Tunisie-annonce TN,2850029,8.0,"Tunisie,Tunis,La Marsa,Gammart"
Ben arous,1100.0,65.0,L,Tunisie-annonce TN,2761379,16.923076923076923,"Tunisie,Ben arous,Megrine,Megrine Coteau"
Sousse,285000.0,135.0,V,Jumia TN,L-TN-00161751,2111.1111111111113,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse, Sousse, Sousse"
Djerba,600000.0,450.0,V,Jumia TN,L-TN-00136462,1333.3333333333333,"djerba, Djerba"
Ariana,650.0,55.0,L,Tunisie-annonce TN,2857663,11.818181818181818,"Tunisie,Ariana,Ariana Ville,El Menzah 5"
Ben arous,155000.0,128.0,V,Jumia TN,L-TN-00126192,1210.9375,"Mornag, Mornag, Ben Arous - Tunis Sud"
Ben arous,400.0,98.0,L,Tayara TN,ed9ea7b1-1c33-47e8-bde0-06f0e81c4a46,4.081632653061225,"Ben arous, El Mourouj"
Ariana,1400.0,120.0,L,Tunisie-annonce TN,2805663,11.666666666666666,"Tunisie,Ariana,Ariana Ville,El Menzah 5"
Sousse,370000.0,145.0,V,Jumia TN,L-TN-00142610,2551.7241379310344,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hammam Sousse, Hammam Sousse, Sousse"
Ariana,450.0,60.0,L,Tunisie-annonce TN,2859102,7.5,"Tunisie,Ariana,Raoued,Cite Ennkhilet"
Sousse,230000.0,100.0,V,Jumia TN,L-TN-00172158,2300.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Corniche, Sousse, Sousse"
Sousse,170000.0,103.0,V,Jumia TN,L-TN-00141050,1650.485436893204,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Medina, Sousse, Sousse"
Sousse,400000.0,141.0,V,Jumia TN,L-TN-00113638,2836.8794326241136,"kantaoui, El Kantaoui, Hammam Sousse, Sousse"
Cite el khadra,5000.0,440.0,L,Tunisie-annonce TN,2782097,11.363636363636363,"Tunisie,Tunis,Cite El Khadra,Cite Jardins"
Sousse,226000.0,103.0,V,Jumia TN,L-TN-00149644,2194.1747572815534,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Sousse,370.0,110.0,L,Tayara TN,fea75883-e6bc-4e49-917c-1136a36374ac,3.3636363636363638,"Sousse, Autres villes"
Nabeul,270000.0,75.0,V,Jumia TN,L-TN-00140925,3600.0,"Kelibia, Nabeul"
Sousse,150000.0,135.0,V,Jumia TN,L-TN-00146897,1111.111111111111,"Sousse Ville, Sousse, Sousse, Sousse"
Banlieue Nord,650000.0,2.0,V,Jumia TN,L-TN-00132067,325000.0,"Ain Zaghouan, AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,180000.0,120.0,V,Jumia TN,L-TN-00135975,1500.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Chatt Meriem, Sousse, Sousse"
Ariana,367400.0,167.0,V,Jumia TN,L-TN-00154583,2200.0,"Chotrana 1, Chotrana 1, Ariana"
Banlieue Nord,2300.0,200.0,L,Tunisie-annonce TN,2806101,11.5,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,196610.0,123.0,V,Jumia TN,L-TN-00153457,1598.4552845528456,"Ariana, Ariana, Ariana"
Tunis,800.0,102.0,L,Tunisie-annonce TN,2783176,7.8431372549019605,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Kef,125000.0,40.0,V,Tayara TN,65532680-f7c9-40c1-9d7a-eddf62969185,3125.0,"Le kef, Autres villes"
Nabeul,220000.0,176.0,V,Jumia TN,L-TN-00161290,1250.0,"Hammamet, Hammamet, Nabeul"
Djerba,119000.0,55.0,V,Jumia TN,L-TN-00057436,2163.6363636363635,"Houmt Souk, Houmt Souk, Djerba"
Sousse,250000.0,105.0,V,Jumia TN,L-TN-00135116,2380.9523809523807,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Corniche, Sousse Corniche, Sousse"
Nabeul,240000.0,157.0,V,Jumia TN,L-TN-00165211,1528.6624203821657,"Nabeul, Nabeul, Nabeul"
Ariana,420.0,80.0,L,Tunisie-annonce TN,2820934,5.25,"Tunisie,Ariana,Ariana Ville,Riadh Landlous"
Banlieue Nord,334400.0,152.0,V,Jumia TN,L-TN-00136503,2200.0,"chotrana1, La Soukra, Tunis et Banlieue Nord"
Banlieue Nord,1500.0,165.0,L,Tunisie-annonce TN,2742498,9.090909090909092,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Bizerte,550.0,120.0,L,Tunisie-annonce TN,2862055,4.583333333333333,"Tunisie,Bizerte,Bizerte Nord,Bizerte"
Ben arous,600.0,120.0,L,Tunisie-annonce TN,2858677,5.0,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina"
Sfax,75000.0,96.0,V,Tayara TN,45d6f11a-7bac-472f-83fe-009f9515a69b,781.25,"Sfax, Sfax Ville"
Les Berges du Lac,270000.0,2.0,V,Jumia TN,L-TN-00066983,135000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,2500.0,200.0,L,Tunisie-annonce TN,2830014,12.5,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Sousse,145000.0,96.0,V,Jumia TN,L-TN-00155691,1510.4166666666667,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Banlieue Nord,2000.0,180.0,L,Tunisie-annonce TN,2862050,11.11111111111111,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Sfax,60000.0,64.0,V,Tayara TN,6f673070-04b5-4667-a78a-f0c65bce85c1,937.5,"Sfax, Sfax"
